hcode,name1,name2
30779,EN-605 ｶﾝﾘｼｰﾙ, 
30780,MEUS006-1001B,試作
30781,SL675-221K-NP, 
30782,OPS03,量産基板金型費
30783,OPS03,ICTﾁｪｯｶｰ費
30784,OPS03 ｹﾝｻｷﾞｸﾞ ﾌｧﾝｸｼﾖﾝﾁｪｯｶｰﾋ, 
30785,OPS03,梱包材料金型費
30786,EKMG160ELL103MMP1S,(18×35.5)
30787,EKY-350ELL471MJ20S,(10×20)
30788,EKY-250ELL101MF11D,最終受注2024年3月末日
30789,EKXG201ELL101ML20S,(16×20)
30790,CK45-B3DD332KYNN,鉛ﾌﾘｰ品
30791,CK45-B3DD101KYNN,鉛ﾌﾘｰ品
30792,C1608-JB2A682KT,鉛ﾌﾘｰ品
30793,CK45-B3DD221KYNN,鉛ﾌﾘｰ品
30794,FC2311(FC60)5P,端子ｶﾊﾞｰ
30795,MB3759P-G-HNE1,富士通
30796,CQ92M1H472KB,廃止品
30797,DFDA2J225,最終受注07年3月末
30798,DFDD2E104K, 
30799,TNR14V220K, 
30800,ELXM351VSN331MR35S,(30×35)
30801,ELXM351VSN391MR40S,(30×40)
30802,ELXM401VSN331MR45S,(30×45)
30803,251005L,鉛ﾌﾘｰ品
30804,EKMQ500ELL220ME11D,最終受注2024年3月末日
30805,UVR1E221MPD, 
30806,ESME500ETD2R2ME11N,廃止品
30807,8DG180, 
30808,ME101-248R0J ｶｲｿﾞｳﾋ,(ROHS対応)
30809,ST25DG(0.5), 
30810,UPM1V101MPD, 
30811,UPM1V102MHD, 
30812,G43AT B104,100KΩ
30813,G43AT B202,2KΩ
30814,G43AT B203,20KΩ
30815,G43AT B102,1KΩ
30817,UPD71054GB-3B4,廃止品
30818,EMVE6R3ADA101MF55G,ARAにて発注
30819,EMVE6R3ADA470ME55G,最終受注2024年3月末日
30820,EMVE350ADA220MF55G,ARAにて発注
30821,EMVE500ADA4R7ME55G,52646へ
30822,F951A476MBAAQ2,廃止
30823,AES30-12CH,最終受注2013年10月末
30824,HS-13Z, 
30825,MT-349(14V100MA), 
30826,MT-349(12V80MA), 
30827,EKMG350ETD101MF11D,最終受注2024年3月末日
30828,KP04012 ｲﾆｼｬﾙﾋ, 
30829,KP04012 ｷﾊﾞﾝ, 
30830,SL-1255H, 
30831,AP6M222-G, 
30832,TS20-5P, 
30833,SR560-007,G/W
30834,UP9-1297GPN10, 
30835,KMG250VB2R2M,(6.3×11)
30836,PI10A-151K, 
30837,UPM1V222MHD6, 
30838,TC3-10, 
30839,EKXG401ETS330ML20S,(16×20)
30840,ELXQ401VSN271MR30S,(30×30)
30841,193.0160.040 (250V0.16A), 
30842,TRT-DRIVER PCｷﾊﾞﾝ 1ｼｰﾄ20ﾏｲ, 
30843,TRT-DRIVER PCｷﾊﾞﾝ 1ｼｰﾄ20ﾏｲ,ｲﾆｼｬﾙ費
30844,ZS1012-T,石塚
30845,EKMX401ELL220ML20S,廃止
30846,EKXG401ELL470MM20S,(18×20)
30847,MM74HC4046M,廃止品
30848,LMC6044IM, 
30849,MCR03EZPJ102, 
30850,MCR03EZPJ103, 
30851,MCR03EZPJ473, 
30852,MCR03EZPJ821, 
30853,TMK107BJ223KA-T,最終受注2017年8月末
30854,UMK107BJ104KA-T,最終受注2017年8月末
30855,TMG25CQ60J, 
30856,FDTDZ500U335KBABZ0,廃止品
30857,PT-632,ﾄﾗﾝｽ
30858,LBBM008121X8-V00(BM08121X8), 
30859,LBBM008191XR-V0E(BM08191XR), 
30860,ELXA5C1LGC332MEE5N,(76×145)
30861,ELXA451LGC472MEE5N,(76×145)
30862,EKMH451VSN151MA25S,(35×25)
30863,PT4-06, 
30864,EKMF161ELL100MJ16S,廃止品
30865,NA-510AC-8P, 
30866,TND07V-221KB00AAA0, 
30867,TND07V-391KB00AAA0, 
30868,NRF110-2A, 
30869,Y32A00021-1(ｹﾞｰﾄ),ｽｲｯﾁﾝｸﾞﾄﾗﾝｽ
30870,Y32A00022-1(ｾｲｷﾞｮ),ｽｲｯﾁﾝｸﾞﾄﾗﾝｽ
30871,WBV-0150EN, 
30872,M120D-20P,ﾓﾘﾏﾂ
30873,F931V106MCC,2020年11月6日最終受注
30874,F931V105MAA, 
30875,F931V225MBA, 
30876,EKY-500ETD100ME11D,最終受注2024年3月末日
30877,H6802600001(EM68026)ﾃﾞﾝｹﾞﾝ, 
30878,H6802600001(EM68026)ﾌｨﾙﾑﾀﾞｲ, 
30879,H6802600001(EM68026)ﾊﾝﾀﾞｲ, 
30880,H6802600001(EM68026)NCﾃｰﾌﾟﾀﾞｲ, 
30881,ESMG160ELL101ME11D,最終受注2024年3月末日
30882,ACS6-3.3,2011年5月末最終受注
30883,AES300-12,最終受注2013年10月末
30884,RKC 4SD,470ΩJ
30885,EKMG160ELL100ME11D,最終受注2024年3月末日
30886,EKMG160ELL470ME11D,最終受注2024年3月末日
30887,EKMG160ELL101ME11D,最終受注2024年3月末日
30888,EKMG160ELL221MF11D,最終受注2024年3月末日
30889,BPS12-5S10A, 
30890,BHS12-12D0.65A, 
30891,FGLBO 250V30A, 
30892,FGB1 250V30A, 
30893,KDS184-RTK/P, 
30894,2SJ461-T1B-A,最終受注2014年6月15日
30895,R-19W 70X52, 
30896,ERZV10D470, 
30897,ST-02B-13P, 
30898,YSPV-00002, 
30899,HE40SJYB101K,08年7月末最終受注
30900,JMC5752(CJ5752), 
30901,EKXG351ELL680ML25S,(16×25)
30902,EKXG351ELL820MM25S,(18×25)
30903,B-01-RTF, 
30904,RD18EB,08年9月最終受注
30905,MS3108B18-12S, 
30906,TP-122-14, 
30907,MIP0221SY,廃止
30908,MN13831UU,廃止
30909,MTS-P0501 ﾌﾟﾘﾝﾄｷﾊﾞﾝ, 
30910,PT-628,ﾄﾗﾝｽ
30911,CPT082 ﾄﾗﾝｽ, 
30912,CPT085 ﾄﾗﾝｽ, 
30913,XL044 ﾄﾗﾝｽ, 
30914,XL051 ﾄﾗﾝｽ, 
30915,A5MC-100J, 
30916,MC1216DIN,2014年6月末最終受注
30917,EKMG250ELL100ME11D,最終受注2024年3月末日
30918,ESMG350ETC221MHB5D,最終受注2024年3月末日
30919,DD-C8-J13-B4-1, 
30920,6TPD220M,廃止
30921,6TPD330M,廃止
30922,6TPD470M,廃止
30923,TW-5L, 
30924,TNA5-1, 
30925,UMP5-20, 
30926,PBU-3S, 
30927,EKMG500ELL102MK25S,(12.5×25)
30928,MTN-310-03R, 
30929,0R20A153U9NP, 
30930,ESXE250ELL471MJ20S,廃止品
30931,SAWﾌｨﾙﾀ MSF-VS03706AZDD,2019年12月末最終受注
30932,SAWﾌｨﾙﾀ MSF-VS03706AZCD,2019年12月末最終受注
30933,BKME350ELL101MJ16S,(10×16)
30934,EKRG250ELL331MJ09S,(10×9)
30935,HLMP-0301, 
30936,EKME500ELL470MF11D,廃止品
30937,FGB1 250V10A, 
30938,MS-500K-MF-K,ﾐﾔﾏ
30939,MFS1/4DC5602F, 
30940,MFS1/4DC5100F, 
30941,MO1C 1.5Kｵｰﾑ,最終受注2023年3月末日
30942,MSA-14S,廃止
30943,MOS2CL15A470J, 
30944,MOS2CL15A681J, 
30945,MOS2CL15A122J, 
30946,MOS2CL15A220J, 
30947,4K53867, 
30948,4K60259A ｻｲｽﾞ25X8 ｼﾛ, 
30949,ELXY350ELL681MK25S,(12.5×25)
30950,ELXY350ELL182ML30S,(16×30)
30951,PR-6494A,基板
30952,LA3L-M1C54W, 
30953,FC4A-C16R2, 
30955,MOS1/2C221J, 
30956,MOS2CL330J, 
30957,BP-3051(PB-3051A), 
30958,Z02-SK010 ｿｳｻｷﾊﾞﾝ 1ｼｰﾄ30ﾏｲ, 
30959,Z02-SK010 ｲﾆｼｬﾙ, 
30960,F6102 ｱｶ (ﾁｪｯｸﾀｰﾐﾅﾙ),2011年3月末最終受注
30961,F6102 ｸﾛ (ﾁｪｯｸﾀｰﾐﾅﾙ),2011年3月末最終受注
30962,TSN7-130, 
30963,PC123FY2J00F, 
30964,UWF1V4R7MCL1GB, 
30965,ESMM201VSN102MR35S,(30×35)
30966,RV24YN MF 20S B204,最終受注22年11月20日
30967,IMSA-1068-02Z373-PP, 
30968,IMSA-1068-02Z374-PP, 
30969,GF063W B103,10KΩ
30971,RK73Z2ATTD, 
30972,RK73H2ATTD4702F, 
30973,RK73B2ATTD200J, 
30974,RK73B2BTTD683J, 
30975,RK73H1JTTD3901F, 
30976,RK73H1JTTD1001F, 
30977,UC4-10, 
30978,TSN8-08, 
30979,TSN8-10, 
30980,D310 MA0 PW0 EX0, 
30981,D310 MA0 PW0 EX0 ｲﾆｼｬﾙﾋ, 
30982,AM-5605CAR-MRTN-E,発注禁止 54324へ
30983,LA-642 ﾊｰﾈｽ,最終受注2011年6月末
30984,KE-4896T,330ｍｌ
30985,ｼ-ﾗﾝﾄ45 ｸﾞﾚｰ,330ｍｌｶｰﾄﾘｯｼﾞ
30986,MPC70,0.1ΩK
30987,GXE100VB33M, 
30988,GXE25VB220M, 
30989,EKMA6R3ETD470ME07G,2022年10月末最終受注
30990,EKMY100ETC221MFB5D,最終受注2019年12月末
30991,EKXG401ELL470ML20N,(18×20)
30992,EKXG251ELL101ML25S,(16×25)
30993,EKMY250ETC470MEB5D,最終受注2019年12月末
30994,ESMG6R3ETC102MHB5D,最終受注2024年3月末日
30995,EKY-500ETC101MHB5D,最終受注2024年3月末日
30996,EKMG160ETC221MF11D,最終受注2024年3月末日
30997,G43SAT1 B104,100KΩ
30998,FGMB 125V1.2A MF-51, 
30999,RA30Y 20S B103,10KΩ
31000,APXA200ARA220MF60G, 
31001,KAA4472-A ｿｳｼﾝｷﾊﾞﾝ, 
31002,KAA4472-A ｿｳｼﾝｷﾊﾞﾝ,ｲﾆｼｬﾙ費
31003,KAA4477-A ｼﾞｭｼﾝｷﾊﾞﾝ, 
31004,KAA4477-A ｼﾞｭｼﾝｷﾊﾞﾝ,ｲﾆｼｬﾙ費
31005,DHS3-12-24,廃止
31006,ESMG250ELL102MJ20S,(10×20)
31007,QXK2J473KTPT, 
31008,CF1/4L,200ΩJ
31009,KSW30C-1524,鉛ﾌﾘｰ品
31010,KSW30C-1524 ﾗﾍﾞﾙｻｸｾｲﾋ, 
31011,MFS1/4DC 1002F, 
31012,MFS1/4DC 1802F, 
31013,MFS1/4DC 2202F, 
31014,MFS1/4DC 3002F, 
31015,MFS1/4DC 3302F, 
31016,MFS1/4DC 3902F, 
31017,MFS1/4DC 4702F, 
31018,MFS1/4DC 6802F, 
31019,MFS1/4DC 8202F, 
31020,MFS1/4DC 9102F, 
31021,MFS1/4DC 1603F, 
31022,MFS1/4DC 1803F, 
31023,MFS1/4DC 2203F, 
31024,MFS1/4DC 2703F, 
31025,MF1/4LC 1R50F, 
31026,MFS1/4DC 10R0F, 
31027,MFS1/4DC 13R0F, 
31028,MFS1/4DC 47R0F, 
31029,MFS1/4DC 1000F, 
31030,MFS1/4DC 1200F, 
31031,MFS1/4DC 1600F, 
31032,MFS1/4DC 2000F, 
31033,MFS1/4DC 2200F, 
31034,MFS1/4DC 3300F, 
31035,MFS1/4DC 4700F, 
31036,MFS1/4DC 6200F, 
31037,MFS1/4DC 8200F, 
31038,MFS1/4DC 1001F, 
31039,MFS1/4DC 1101F, 
31040,MFS1/4DC 1501F, 
31041,MFS1/4DC 1801F, 
31042,MFS1/4DC 2001F, 
31043,MFS1/4DC 2201F, 
31044,MFS1/4DC 2701F, 
31045,MFS1/4DC 3001F, 
31046,MFS1/4DC 3301F, 
31047,MFS1/4DC 3901F, 
31048,MFS1/4DC 4301F, 
31049,MFS1/4DC 4701F, 
31050,MFS1/4DC 5101F, 
31051,MFS1/4DC 7501F, 
31052,MFS1/4DC 8201F, 
31053,MFS1/4DC 3003F, 
31054,MFS1/4DC 4703F, 
31055,MFS1/4DC 5040F, 
31056,MFS1/4DC 7503F, 
31057,MFS1/4DC 1004F, 
31058,EKMG421ELL181MM45S,(18×45)
31059,VK25B504M, 
31060,VLT-110A(ｱﾝｸﾞﾙ1MMﾋﾝ)ﾘｰﾄﾞｶｯﾄ,共立製作所様 直送
31061,VLT-110,金型費
31062,SXH ﾊｰﾈｽ 250MM ｷｲﾛ, 
31063,SXH ﾊｰﾈｽ 250MM ﾐﾄﾞﾘ, 
31064,SXH ﾊｰﾈｽ 250MM ｱｶ, 
31065,SXH ﾊｰﾈｽ 250MM ｸﾛ, 
31066,SXH ﾊｰﾈｽ 250MM ｱｵ, 
31067,EKMG250ELL471MJC5S,(10×12.5)
31068,EKMG250ELL221MHB5D,最終受注2024年3月末日
31069,LVR005K, 
31070,RD39S T1-A/JM, 
31071,APXA250ARA220MH70G, 
31072,TC-20EG(19X45)ｻｰﾏﾘｰｼｰﾄAW,図番:411862 抜き品
31073,TC-600HS-1.4(9.7X29)ｻｰﾏﾘｼｰﾄAX,図番411863原反400枚
31074,TC-700HS-1.4(25X29)ｻﾏﾘｰｼｰﾄAY,図番411866原反150枚
31075,SW40U1 ﾄﾗﾝｽ, 
31076,TSN5-3005R, 
31077,TMP47C241N-3DR8-ZO, 
31078,"YP435,YC755ﾂｷ2Mｸﾛ ﾏｷｶｺｳ ﾌｸﾛｲﾘ",VCTFK2×0.75ｓｑ
31079,Y32A0031 ﾄﾗﾝｽ, 
31080,Y32A0033 ﾄﾗﾝｽ, 
31081,KE-4896T,100ｇﾁｭｰﾌﾞ
31082,MC14073BCP,廃止
31083,1JH46, 
31084,UPJ0J222MPD,鉛ﾌﾘｰ
31085,UPJ1C101MED,鉛ﾌﾘｰ
31086,UPJ1C102MPD,鉛ﾌﾘｰ
31087,UPJ1C221MPD,鉛ﾌﾘｰ
31088,UPJ1C470MDD,鉛ﾌﾘｰ
31089,UPJ1E101MED,鉛ﾌﾘｰ
31090,UPJ1E221MPD,鉛ﾌﾘｰ
31091,UPJ1H100MDD,鉛ﾌﾘｰ
31092,UPJ1V221MPD,鉛ﾌﾘｰ
31093,314012, 
31094,NP-98 ｱｶ,廃止
31095,NP-98 ｼﾛ,廃止
31096,NP-98 ｸﾛ,廃止
31097,TEESVP0J226M8R, 
31098,TEESVP0J475M8R, 
31099,TEESVP0J106M8R,(鉛ﾌﾘｰ品)
31100,TEESVB21A476M8R, 
31101,TEESVP1C225M8R, 
31102,TEESVP1C105M8R,(鉛ﾌﾘｰ品)
31103,TEESVA0J336M8R, 
31104,"TLP181(GR-TPL,F)", 
31105,PBA150F-24N, 
31106,H60616 P:400V/S:200V 2.4VA,ﾘｰﾄﾞ線出し
31107,S62742 P:400V/S:24V 2.4VA,ﾘｰﾄﾞ線出し
31108,MMH0100K4750000,08年12月末最終受注
31109,MMF-08G12DH-R, 
31110,FG08UL, 
31111,ZUS100505, 
31112,4K59559 16X20 ｼﾛ, 
31113,4K53765 ﾌﾘｰｼﾛ, 
31114,AES50-15,最終受注2013年10月末
31115,BS-08,2011年11月末最終受注
31116,NK-230R-26P, 
31117,EKY-350ETC101MHB5D,最終受注2024年3月末日
31118,CQM1-PRO01, 
31119,CS1W-CN114, 
31120,4K54615A, 
31121,4K53218, 
31123,"2SA1241-Y(T6L1,NQ)", 
31124,1NH42(Q), 
31125,EKMF101ELL470MJ16N,廃止品
31126,BKME250ELL101MHB5D,(8×11.5)
31127,LF210NAF7M,最終受注2013年9月末
31128,RIF-2-3500 ｶｲﾊﾂﾋ, 
31129,RIF-2-3500 ﾘﾓｺﾝﾕﾆｯﾄ, 
31130,MPE0630J1540000, 
31131,MSSB-1K-G ｼｰﾙ,廃止
31132,D310 MA0 PW0 EX0 ﾁｪｯｶｰﾋ, 
31133,FS-25, 
31134,PSR-ME15-CI-AC100, 
31135,ELXA101LGB392TAC0N,(35×120)
31136,ELXA101LGC822TCC0N,(50×120)
31137,MFS1/4DC,150Ω
31138,MFS1/4DC,430KΩ
31139,SEX-0200, 
31140,MT-56,100μH200A
31141,EKY-350ETD221MJC5S,(10×12.5)
31142,QYX1H474KTP, 
31143,R46KI3220M2M, 
31144,FGA01 250V20A MF01, 
31145,ESRA160ETD220ME07D,2022年10月末最終受注
31146,ELXY160ETD471MJ16S,(10×16)
31147,BWR10N,0.1ΩJ
31148,9224B-30A-GF, 
31149,ATU-0010, 
31150,EKZH100ELL151ME11D,最終受注2024年3月末日
31151,EKZH350ELL470ME11D,最終受注2024年3月末日
31153,ESMG500ELL101MHB5D,最終受注2024年3月末日
31154,ESMG160ELL100ME11D,最終受注2024年3月末日
31155,EKMH350VSN472MP30S,(22×30)
31156,EKMG500ELL1R0ME11D,最終受注2024年3月末日
31157,EKMG350ELL470ME11D,最終受注2024年3月末日
31158,LDA15F-5Y,最終受注2022年11/18
31159,EKMY350ELL101MH12D,2019年12月末最終受注
31160,FGMA 250V0.2A, 
31161,RV20YN 20F B201,200Ω
31162,OEJ15SC0512, 
31163,OEJ15SC1224, 
31164,OES23WC1224, 
31165,6TC-90-017 SL50A-12-002 ASY, 
31166,MCA-300 200-220/100-110V, 
31167,FC-05C-E, 
31168,ELXZ350ETD271MH20D,最終受注2024年3月末日
31169,R4CF34H ﾃﾞﾝｹﾞﾝｶｲﾊﾂﾋ, 
31170,R4CF34H ｷﾊﾞﾝｾｯｹｲﾋ, 
31171,R4CF34H 1ｼﾞｼｻｸﾋ, 
31172,R4CF34H 2ｼﾞｼｻｸﾋ, 
31173,R4CF34H ﾋｮｳｶﾋ, 
31174,AMZ0050K3310000, 
31175,SJ1020,Φ10 H=2 住友3M
31176,4P-D4-6879A-01, 
31177,EKMM201VSN681MA25S,(35×25)
31178,ELXZ350ELL471MJ20S,(10×20)
31180,TP-127-7, 
31181,TS5-08, 
31182,EMV-250ADA101MH63N,廃止
31183,CHAV0016J1030000, 
31184,MPE1600J1020000, 
31185,11EQS04,NO.36291へ
31186,30PHA20-FC6,廃止
31187,10ERB20,"NO,36290へ"
31188,TS-24, 
31189,TSN-17, 
31190,EKMG350ELL100ME11D,最終受注2024年3月末日
31191,EKMG250ELL470ME11D,最終受注2024年3月末日
31192,EER28L-T2ｿｳﾄｳﾋﾝ300W ﾄﾛｲﾀﾞﾙｺｲﾙ, 
31193,SQN36W12P,廃止
31194,ELXA101LGB222TA80N,(35×80)
31195,ELXA5C1LGC472MFE5N,(89×145)
31196,EKZE800ELL101MJ16S,(10×16)
31197,TC-100TKE(38X54), 
31198,MPE0630J1030000, 
31199,MPE0630J1830000, 
31200,MPE0630J2230000, 
31201,UWT1E100MCL1GB,鉛ﾌﾘｰ
31202,ELXZ6R3ELL103MM25S,(18×25)
31203,KTN-308, 
31204,KTS308-6R, 
31205,GF063P B504,500KΩ Kﾗﾝｸ
31206,HNA-4HX40 200V-24V 3AX1(ｼｻｸ), 
31207,HNA-4JX50 220V-120V0.35X4(ｼｻｸ), 
31208,ﾊﾞﾝｷﾝｶﾅｶﾞﾀﾋ(3ﾒﾝﾌﾞﾝ)ｲﾆｼｬﾙ, 
31209,ｾｲｻｸｼﾞｸﾞﾋ(ﾏｷｾﾝ ｺｱｿｳﾆｭｳ ﾏｷｵｻｴ), 
31210,MSA-17S,廃止
31211,EKMX201ELL680ML20S,廃止
31212,LEA150Fｼｬｰｼ.ｶﾊﾞｰ(S.N)ﾉﾐ, 
31213,10TPD150M,廃止
31214,TP-523-56R, 
31215,57F-24-041, 
31216,PS-18PLB-D4T1-FL1, 
31217,EKMG500ELL4R7ME11D,最終受注2024年3月末日
31218,CN-70-AP-2P, 
31219,NG-79-D,協和ｺﾞﾑ工業
31220,EKMF101ELL470MJ16S,廃止品
31221,30PDA10, 
31222,CARD162M104KJ, 
31223,TLPGE50T, 
31224,1046 2921 100,GSPAC基板145×120
31225,FP-150,廃止
31226,LXM400VSSN150M30A, 
31227,25YXF100M,(6.3×11)
31228,50WXA2200M,(18×25)
31229,250SXS270M,(25×25)
31230,400SXS68M,(22×25)
31231,DCS6-12-1224,2011年5月末最終受注
31232,RDC-CN3A ｾﾝｻｰASSY, 
31233,RDC-CN5 LED2 ASSY, 
31234,J9W B204,200KΩ
31235,2SK679A,最終受注08年2/26
31236,OEJ05SC1224, 
31237,S3B-EH, 
31238,S4B-EH, 
31239,RL155-F,ﾚｸﾄﾛﾝ
31240,HZS7C2TD-E,2012年11月末最終受注
31241,HZS15-3TD-E,2012年11月末最終受注
31242,HZS6C1,2012年11月末最終受注
31243,HZS7A3TD-E,2012年11月末最終受注
31244,HZS6A1TD-E,2012年11月末最終受注
31245,HZS11B1TD-E,2012年11月末最終受注
31246,ELXA160ETC101MF15D,廃止品
31247,ELXA100ETC221MH15D,廃止品
31248,181MS RS00 PW00,ﾚｼﾞｽﾀ基板
31249,181MS RS00 PW00,ｲﾆｼｬﾙ費
31250,EMVL6R3ADA331MHA0G,ARAにて発注
31251,PS3N-D24A1N(50W), 
31252,PS3N-E24A1N(100W), 
31253,PS3N-F24A1N(150W), 
31254,CO-50W ﾒﾀﾙｹｰｽ, 
31255,TK-161,ﾀﾑﾗ製作所
31256,FL1C-B12RCE, 
31257,LA3L-M1C53G, 
31258,P4802ABL, 
31259,PJ6Z-4R7ME, 
31260,G43AT B101,100Ω
31261,DC-DCｺﾝﾊﾞｰﾀ ﾋｮｳｶﾋﾖｳ, 
31262,DC-DCｺﾝﾊﾞｰﾀ ﾋｮｳｶﾋﾖｳ,SII IC用
31263,60H-12A,(1.8μH)
31264,SUCW104812C-G, 
31265,RE3000ﾄﾗﾝｽ (CS000539-2), 
31266,ELXA250ELL470MF15D,廃止品
31267,HL-90-051-2,ﾓｰﾀｰ端末配線加工
31268,NCP1308DR2G,ｵﾝｾﾐ
31269,RSMF2BLR20G,赤羽電具
31270,RSMF1BLR39G,赤羽電具
31271,RV30XS3 15FB252, 
31272,T-27, 
31273,EKY-500ELL220ME11D,最終受注2024年3月末日
31274,EKY-100ELL101ME11D,最終受注2024年3月末日
31275,QXK2J104KTPTZH,PBF
31276,QXK2J103KTPTZH,PBF
31277,QXK2E225KTP,PBF
31278,QXK2E105KTP,PBF
31279,QXK2E105KTPTZH,PBF
31280,6TC-90-103-1,ﾀｲﾐﾝｸﾞｾﾝｻｰ(PH3)
31281,PJ10Z-104J, 
31282,NA-730AC-5P, 
31283,NA-730AC-4P, 
31284,SG5013 002-R (250V2A), 
31285,51MS040L,ﾎｰﾘｰﾗﾝﾄﾞ
31286,B7B-PH-K-S, 
31287,TR5 382 2A,ｳﾞｨｯｸﾏﾝ
31288,ELXA500ELL1R0MF15D,廃止品
31289,DTDB1H105K,最終受注07年3月末
31290,CQ92M2A473K,廃止品
31291,4K55889, 
31292,ｷﾊﾞﾝｼｭｳｾｲﾋ, 
31293,TLV30,ﾄﾗﾝｽ
31294,0R5A183K20-MOR, 
31295,50YXF10M0511, 
31296,GRM188F11H104ZA01D,最終受注2018年3月末日
31297,SS21V-R150057, 
31298,SS21V-R080200, 
31299,EKY-160ETD222MK25S,(12.5×25)
31300,G43AT B201,200Ω
31301,TP-122-20, 
31302,TP-125-20, 
31303,TP-127-5, 
31304,TP-127-18, 
31305,CQ92M2A104KB,廃止品
31306,EKXG201ELL220MJ20S,2022年10月末最終受注
31307,EKY-500ETC220ME11D,最終受注2024年3月末日
31308,EKY-350ETD471MJ20S,(10×20)
31309,EGXE500ELL330MH12D,最終受注2024年3月末日
31310,EKZE101ELL271MK30S,(12.5×30)
31311,EKY-250ELL182MK30S,(12.5×30)
31312,EKY-350ELL122MK30S,(12.5×30)
31314,EKZE101ELL471MM25S,(18×25)
31315,SL810CL330K-NP, 
31316,ACｱﾀﾞﾌﾟﾀｰ ﾋｮｳｶﾋﾖｳ, 
31317,SWA206A-S/D-A-BB,ｻｶﾞﾐ
31318,2SB1166S,最終受注2011年11月末
31319,CFB1/2C432J,4.3KΩ
31320,EKMF161EC3100MJ16S,廃止品
31321,CF1/4C 331J,330Ω PBﾌﾘｰ品
31322,CF1/4C 102J,1KΩ PBﾌﾘｰ
31323,CF1/4C 122J,1.2KΩ PBﾌﾘｰ品
31324,CF1/4C 222J,2.2KΩ PBﾌﾘｰ品
31325,CF1/4C 332J,3.3KΩ PBﾌﾘｰ品
31326,CF1/4C 472J,4.7KΩ PBﾌﾘｰ
31327,CF1/4C 223J,22KΩ PBﾌﾘｰ品
31328,251003L, 
31329,LM358AN/NOPB,廃止
31330,LMC64821N/NOPB,廃止
31331,ZUW1R52412,最終受注2023年11/20
31332,KE-45T,330ｍｌ
31334,AES15-3C,最終受注2013年10月末
31335,TP-523-33, 
31336,YP-220ﾂｷVFF2X0.75SQｸﾛ,2ｍﾌﾞﾂｷﾞﾘ 直送要
31337,EKY-500ELL101MHB5D,最終受注2024年3月末日
31338,PS26-07, 
31339,EKMM181VSN181MP20S,(22×20)
31340,CFB1/2L,56ΩJ
31341,CFB1/2C122J,1.2KΩ
31342,EMFK100CDA470MD90G,廃止
31343,TC-500HS-1.4(25X30)ｻｰﾏﾘｰｼｰﾄF-1,入力禁止
31344,TSN7-40R, 
31345,KTC3198-Y-AT/P, 
31346,11PB15L25A, 
31347,BKME500ELL470MJC5S,(10×12.5)
31348,QAK2G395KTP, 
31349,QAP2E475KRP, 
31350,QXK2E473KTPT,PBF
31351,QXK2E225KTPTZH, 
31353,ELXZ500ELL470MFB5D,最終受注2024年3月末日
31354,ED-1508,(15V 800ｍA)
31355,BWR5C,33Ω
31356,KVSF639AC503,09年7月末最終受注
31357,RKC4BD,10KΩJ
31358,F764 ｼｻｸﾖｳ ﾁｮｰｸｺｲﾙ, 
31359,F1019 ｼｻｸﾖｳ ﾁｮｰｸｺｲﾙ, 
31360,F1528 ｼｻｸﾖｳ ﾁｮｰｸｺｲﾙ, 
31362,RV30XL15SC252, 
31363,UWT1E221MNL1GS,PBﾌﾘｰ
31364,UPM2A330MPD, 
31365,UPM1C221MPD, 
31366,UPM1V471MHD6, 
31367,FGMB 250V6A MF-51, 
31368,EKMY500ELL330MFB5D,2019年12月末最終受注
31369,MBI5026GF,ﾏｸﾛﾌﾞﾛｯｸ
31370,LIL-8004-55,150μH 3A
31371,LIL-8005-55,100μH 1.5A
31372,RFD2E104K,最終受注07年3月末
31373,AHS150-12 ﾅﾏﾘﾋﾝ,2011年5月末最終受注
31374,"2SC4116-GR TE85L,F",PBﾌﾘｰ
31375,"TC74VHC123AFT EL,F",PBﾌﾘｰ
31376,"TC74VHC244FT EL,F",PBﾌﾘｰ
31377,"TC7S08FU TE85L,F",PBﾌﾘｰ
31378,RR0816P-682-D-C,鉛ﾌﾘｰ品
31379,MFK50FD4R7MD8E0,PBﾌﾘｰ 廃止
31380,EKMH181VSN152MA40S,(35×40)
31381,AES75-24F,最終受注2013年10月末
31382,YA-101-R(ｸﾛ) (JSA-005), 
31383,PR-6494B, 
31384,PR-6494B ｼﾙｸﾊﾝﾀﾞｲ, 
31385,G32AT B103,44763を使用
31386,G32AT B102,1KΩ
31387,G32AT B104,100KΩ
31388,G32AT B204,200KΩ
31389,RSMF2BLR18G,赤羽電具
31390,JL04V-6A18-10SE-EB, 
31391,JL04-18CK(13), 
31392,THNB-1000, 
31393,THNB-0500, 
31394,TSW002-A794, 
31395,QXK2E225KTP,使用不可
31396,LRF372315MK,ｱﾓﾙﾌｧｽ
31397,XD4420VW4 ﾀﾞｲｻﾞ, 
31398,LMC6044IN,最終受注2015年2/11
31399,TND07V-470KB00AAA0, 
31400,2P-B1-6449-01, 
31401,SM-098-2(4P-B1-6864-01), 
31402,ERC-236ﾖｳ ｹｰｽ ｳｴ, 
31403,ERC-236ﾖｳ ｹｰｽ ｼﾀ, 
31404,FGMLB 125V2A-PBF MF-52,出荷試験成績書付き
31405,SEL1110RTP3,ｻﾝｹﾝ
31406,XC5E-2081-2, 
31407,XR2A-4011-N, 
31408,AMZV0250K10300000200, 
31409,EMFK350DDA4R7MD50G,鉛ﾌﾘｰ廃止
